"id","temperature","pressure","humidity","gas_resistance","altitude","pm_1","pm_2","pm_10","created_at"
6008,"40","1411","0.566490187","40","-35","2137","1092","146","2024-08-12 09:28:23.977557+02"
6009,"16","1724","0.548978338","59","12","71","1329","2430","2024-06-10 05:26:07.977557+02"
6010,"40","1301","0.86022133","60","23","1097","1071","1735","2024-04-09 20:12:25.977557+02"
6011,"21","1688","0.679730896","12","11","1962","1480","2729","2024-05-18 02:45:37.977557+02"
6012,"39","1731","0.721032671","50","-5","119","1939","1361","2024-08-22 01:38:15.977557+02"
6013,"20","1880","0.673684052","11","34","2227","601","2951","2024-06-16 11:17:38.977557+02"
6014,"38","1126","0.989434688","53","16","700","324","763","2024-08-06 08:56:17.977557+02"
6015,"13","1504","0.045126284","48","34","2486","2220","746","2024-09-05 01:46:47.977557+02"
6016,"25","820","0.253151288","53","-59","1310","891","1554","2024-08-13 22:13:42.977557+02"
6017,"12","1908","0.440146319","47","24","6","2833","1127","2024-02-06 12:15:50.977557+01"
6018,"26","1648","0.739556999","10","21","196","1595","2416","2024-04-21 09:14:15.977557+02"
6019,"40","1190","0.326867546","37","46","2313","1541","1323","2024-09-06 05:38:50.977557+02"
6020,"22","1662","0.950120441","51","-14","597","1761","2463","2024-02-12 12:02:47.977557+01"
6021,"39","1695","0.914979675","16","29","203","902","1929","2024-08-10 21:46:23.977557+02"
6022,"35","1172","0.149826901","33","31","722","2059","1249","2024-08-15 10:39:59.977557+02"
6023,"32","1744","0.585895567","17","-18","2847","1878","2418","2024-03-06 01:56:33.977557+01"
6024,"36","1497","0.637846243","54","23","2153","617","2745","2024-06-15 20:49:09.977557+02"
6025,"24","1308","0.434088275","47","2","1136","2601","2465","2024-05-03 05:19:54.977557+02"
6026,"38","1607","0.487134169","50","-48","1858","1695","1583","2024-05-21 14:35:52.977557+02"
6027,"23","1922","0.299347296","37","-53","1572","2317","2624","2024-05-10 09:16:47.977557+02"
6028,"19","836","0.356444857","16","-23","2374","1662","879","2024-01-17 12:36:51.977557+01"
6029,"23","1042","0.895953945","23","49","165","2372","1398","2024-06-01 10:37:51.977557+02"
6030,"11","1069","0.335452064","51","-25","2691","2136","232","2024-09-17 19:32:41.977557+02"
6031,"17","1313","0.385597616","13","21","1259","2637","2283","2024-05-05 11:20:10.977557+02"
6032,"31","1997","0.539223279","35","-36","177","2928","928","2024-01-01 06:56:11.977557+01"
6033,"10","1138","0.562114781","59","5","266","379","1977","2024-02-26 18:43:33.977557+01"
6034,"20","896","0.967887771","45","0","736","1426","2142","2024-05-17 22:15:53.977557+02"
6035,"35","1032","0.892366352","13","-49","2016","1655","217","2024-09-28 07:04:02.977557+02"
6036,"35","1190","0.075531373","13","38","2023","2229","570","2024-03-05 12:04:43.977557+01"
6037,"21","1518","0.4647993","19","-43","1690","514","425","2024-05-12 17:01:01.977557+02"
6038,"18","825","0.819012103","29","16","1139","6","1109","2024-02-07 18:46:33.977557+01"
6039,"15","1107","0.802723086","19","32","2000","354","2171","2024-03-06 14:03:49.977557+01"
6040,"34","1642","0.619765777","22","-18","1139","1009","716","2024-09-15 18:40:04.977557+02"
6041,"32","1056","0.018707049","24","-51","1026","44","869","2024-06-11 08:52:16.977557+02"
6042,"17","1456","0.192673796","40","-50","2411","2752","1725","2024-04-22 22:22:05.977557+02"
6043,"18","1365","0.289035722","26","28","877","1628","2543","2024-04-23 06:03:27.977557+02"
6044,"30","1177","0.430870959","49","43","1490","556","343","2024-07-08 14:11:05.977557+02"
6045,"22","1550","0.686839335","13","45","1665","955","1304","2024-05-27 08:01:24.977557+02"
6046,"15","1235","0.58403813","40","49","429","1693","79","2024-04-10 15:36:38.977557+02"
6047,"19","979","0.230540284","37","-51","2427","460","1076","2024-08-07 23:29:46.977557+02"
6048,"38","1087","0.524500975","53","-44","1643","983","1589","2024-02-27 21:38:08.977557+01"
6049,"36","914","0.343020279","24","-2","2359","2497","930","2024-08-28 07:41:53.977557+02"
6050,"32","1242","0.062567813","37","-57","2889","2481","2612","2024-05-17 02:18:11.977557+02"
6051,"11","911","0.748417558","22","-52","2194","2714","2245","2024-02-19 07:41:41.977557+01"
6052,"36","1933","0.569185922","29","7","1592","770","2290","2024-04-26 05:46:25.977557+02"
6053,"12","1051","0.052146596","27","19","308","2025","817","2024-04-27 05:24:27.977557+02"
6054,"15","1473","0.968895206","40","-43","334","509","530","2024-06-01 13:48:07.977557+02"
6055,"20","875","0.265084866","29","2","1737","1853","129","2024-09-10 14:22:33.977557+02"
6056,"13","1642","0.44544022","32","-8","2090","2385","1231","2024-08-15 04:33:27.977557+02"
6057,"40","1470","0.815134598","51","50","654","2543","1412","2024-03-07 22:05:52.977557+01"
6058,"29","1474","0.248122643","33","34","2635","1500","1460","2024-03-01 10:56:49.977557+01"
6059,"26","1108","0.158743988","11","-48","1347","1795","260","2024-05-25 18:01:21.977557+02"
6060,"37","1741","0.934962919","25","-5","546","1693","2459","2024-07-15 08:11:02.977557+02"
6061,"30","1632","0.741654989","19","13","2992","795","1430","2024-06-20 14:16:40.977557+02"
6062,"28","1154","0.316052638","27","-17","1417","20","1887","2024-09-11 23:05:49.977557+02"
6063,"27","946","0.604629546","42","-20","1926","975","1650","2024-02-10 05:29:12.977557+01"
6064,"39","809","0.928333012","15","23","612","1169","2216","2024-02-23 11:07:55.977557+01"
6065,"10","1322","0.992550246","24","-44","2242","672","343","2024-08-12 16:38:19.977557+02"
6066,"36","1869","0.100441836","27","-58","1621","397","1261","2024-07-27 04:18:04.977557+02"
6067,"39","1900","0.941195387","41","-27","2039","428","1861","2024-02-23 00:10:05.977557+01"
6068,"30","1434","0.844193153","58","-42","341","558","259","2024-02-09 19:18:32.977557+01"
6069,"35","1545","0.983307675","36","-3","1386","2713","130","2024-05-21 05:12:41.977557+02"
6070,"22","1020","0.297774922","55","-19","2918","880","1041","2024-01-01 08:07:33.977557+01"
6071,"29","876","0.8323708","58","-4","1248","1998","1718","2024-03-21 09:11:54.977557+01"
6072,"31","1477","0.666232772","15","-59","291","1920","473","2024-09-03 01:27:52.977557+02"
6073,"11","1192","0.439218791","26","-6","325","2759","2167","2024-03-26 07:10:07.977557+01"
6074,"36","842","0.580896028","60","-22","2842","76","2139","2024-06-09 09:07:11.977557+02"
6075,"28","1017","0.200121866","47","2","2968","281","197","2024-05-07 05:05:11.977557+02"
6076,"36","1325","0.99936393","51","0","1179","1135","2003","2024-07-05 03:18:20.977557+02"
6077,"25","1852","0.394791222","39","4","1260","1927","824","2024-07-03 16:22:37.977557+02"
6078,"26","1502","0.163377397","51","-9","516","1493","1786","2024-04-16 11:01:25.977557+02"
6079,"36","912","0.683143334","49","1","1554","2798","1368","2024-03-17 14:20:21.977557+01"
6080,"17","1560","0.363536484","58","38","1302","1904","2646","2024-08-14 14:04:38.977557+02"
6081,"37","1209","0.181041316","18","-9","1533","2741","1225","2024-09-23 05:08:16.977557+02"
6082,"27","1947","0.188643759","44","-49","2857","233","2655","2024-02-09 11:08:39.977557+01"
6083,"18","1519","0.292973259","28","-47","23","2218","1346","2024-03-20 09:52:33.977557+01"
6084,"10","1387","0.837309403","22","-44","1151","2131","2267","2024-09-14 17:30:15.977557+02"
6085,"26","1565","0.144878429","23","-46","2282","2098","480","2024-07-14 09:45:46.977557+02"
6086,"32","1750","0.581771434","47","18","2611","2487","2895","2024-08-23 20:06:24.977557+02"
6087,"37","1588","0.691570322","20","-20","1568","1253","1033","2024-08-26 13:16:03.977557+02"
6088,"17","1205","0.847004829","60","-26","2435","1978","696","2024-03-24 12:53:53.977557+01"
6089,"36","1824","0.260381856","60","-34","2589","424","637","2024-02-24 22:13:24.977557+01"
6090,"31","1860","0.591529445","17","29","2087","2654","182","2024-01-13 08:53:39.977557+01"
6091,"29","876","0.932609044","20","-35","1693","140","1485","2024-03-22 18:11:07.977557+01"
6092,"29","1483","0.501974393","49","-17","2824","2281","2923","2024-05-08 14:04:44.977557+02"
6093,"39","1538","0.198123969","49","36","1375","711","2530","2024-01-12 20:57:44.977557+01"
6094,"36","1845","0.778475472","16","-46","379","86","193","2024-05-09 01:52:17.977557+02"
6095,"36","1612","0.642806724","31","0","2817","108","2568","2024-03-22 22:43:57.977557+01"
6096,"11","1450","0.93243156","32","-17","542","2834","2506","2024-06-28 07:29:02.977557+02"
6097,"35","1003","0.230409789","11","-8","954","1445","1625","2024-07-15 04:07:50.977557+02"
6098,"22","1287","0.488762177","10","26","1763","2390","250","2024-01-25 13:35:15.977557+01"
6099,"12","931","0.029964737","13","50","2716","967","1385","2024-08-03 14:17:59.977557+02"
6100,"29","1167","0.479931853","50","-11","104","959","744","2024-02-12 17:15:26.977557+01"
6101,"11","1625","0.439317648","15","10","2068","289","443","2024-04-22 12:25:01.977557+02"
6102,"39","1421","0.769601226","28","-22","1111","816","1179","2024-06-28 09:38:50.977557+02"
6103,"24","1336","0.813300352","25","-28","774","599","2536","2024-03-01 14:57:11.977557+01"
6104,"24","1563","0.274689776","56","-17","2992","2673","1356","2024-02-25 11:27:39.977557+01"
6105,"20","1096","0.069409229","14","-35","2578","2266","1408","2024-03-16 05:42:37.977557+01"
6106,"35","1733","0.950819297","18","50","1672","2609","1530","2024-01-14 06:54:36.977557+01"
6107,"24","1433","0.834297214","54","-10","1798","1325","2642","2024-04-20 09:39:01.977557+02"
6108,"21","853","0.960456429","13","-9","203","2461","404","2024-01-05 06:07:51.977557+01"
6109,"34","1341","0.762144508","42","2","2626","418","1080","2024-05-03 07:54:16.977557+02"
6110,"36","914","0.027591531","31","19","2694","818","1590","2024-02-24 00:43:52.977557+01"
6111,"25","1834","0.10913534","17","32","1243","1248","931","2024-04-28 06:37:13.977557+02"
6112,"29","832","0.594714565","22","22","485","969","1117","2024-04-22 06:04:17.977557+02"
6113,"26","1603","0.455282595","36","43","1927","93","2702","2024-04-16 06:55:10.977557+02"
6114,"39","908","0.428472987","40","43","2361","653","2030","2024-04-14 04:34:30.977557+02"
6115,"38","1595","0.630361747","16","2","1754","621","1573","2024-06-03 07:40:10.977557+02"
6116,"39","1351","0.038245102","31","-19","1519","2727","703","2024-01-16 12:19:50.977557+01"
6117,"20","1545","0.175598219","46","-10","2310","2326","2350","2024-04-23 01:47:26.977557+02"
6118,"15","999","0.044744481","45","-18","1824","2466","1172","2024-09-28 10:07:43.977557+02"
6119,"40","928","0.858806351","48","-57","2644","10","1138","2024-07-02 18:58:25.977557+02"
6120,"28","1864","0.838017159","27","-30","1956","2195","390","2024-04-07 06:24:42.977557+02"
6121,"11","1594","0.696741767","47","45","2742","2040","212","2024-04-26 06:47:21.977557+02"
6122,"36","1982","0.841389357","24","-8","643","1351","2397","2024-07-23 10:25:37.977557+02"
6123,"28","1426","0.762356836","57","-18","385","35","2902","2024-09-04 10:39:06.977557+02"
6124,"25","1769","0.076202861","24","-32","164","1606","251","2024-09-18 23:36:20.977557+02"
6125,"21","1114","0.374215648","11","-30","238","2283","649","2024-02-28 08:23:34.977557+01"
6126,"16","1357","0.001977984","19","-47","679","1289","1378","2024-06-17 20:38:08.977557+02"
6127,"11","988","0.422357747","48","-60","1402","1997","2137","2024-05-18 03:44:59.977557+02"
6128,"32","1389","0.341843907","19","33","186","2067","53","2024-02-26 03:59:15.977557+01"
6129,"26","1572","0.834616968","30","40","1889","74","2766","2024-07-17 07:02:54.977557+02"
6130,"14","805","0.608766486","34","2","1741","2357","1199","2024-02-16 17:01:34.977557+01"
6131,"28","1372","0.609373027","9","25","2699","30","2980","2024-03-05 01:09:42.977557+01"
6132,"25","1845","0.831441482","44","-47","1334","2101","862","2024-04-13 12:32:24.977557+02"
6133,"31","1294","0.97836961","56","46","114","2933","2714","2024-04-12 21:01:11.977557+02"
6134,"20","1292","0.716614984","52","13","2022","2062","2764","2024-05-15 03:59:43.977557+02"
6135,"22","1912","0.014319733","11","34","176","1298","2066","2024-06-25 07:31:52.977557+02"
6136,"27","1494","0.01131496","53","-8","2665","967","2392","2024-03-17 04:44:34.977557+01"
6137,"17","1299","0.208896591","35","-59","583","2236","2773","2024-09-21 16:43:48.977557+02"
6138,"15","1179","0.2165569","40","-18","2012","1791","1981","2024-05-20 04:54:33.977557+02"
6139,"14","1162","0.936520766","35","9","351","1338","886","2024-06-25 20:52:24.977557+02"
6140,"34","1488","0.205322545","39","-15","2501","809","1722","2024-04-25 18:39:59.977557+02"
6141,"28","1253","0.215914214","12","-11","2571","1790","1294","2024-03-02 15:22:45.977557+01"
6142,"12","1857","0.420221589","46","-4","1196","207","675","2024-03-06 19:01:31.977557+01"
6143,"31","1402","0.861625691","20","-9","2784","766","1444","2024-09-24 08:37:35.977557+02"
6144,"36","1208","0.758829312","38","7","1158","1501","2321","2024-07-15 08:06:51.977557+02"
6145,"14","1687","0.779547404","34","-12","2797","356","2646","2024-03-18 02:01:30.977557+01"
6146,"26","1028","0.1411856","10","34","1366","2393","1751","2024-04-21 05:33:23.977557+02"
6147,"15","847","0.86601487","39","45","183","1061","2123","2024-07-15 02:54:18.977557+02"
6148,"17","1178","0.368487022","11","-34","2325","603","59","2024-03-13 13:12:30.977557+01"
6149,"37","1177","0.874668205","16","-59","741","1696","106","2024-05-27 18:07:35.977557+02"
6150,"29","998","0.904368767","20","-58","2671","810","709","2024-06-23 07:22:01.977557+02"
6151,"12","926","0.628172866","51","46","1163","1828","2320","2024-06-01 11:32:39.977557+02"
6152,"25","1052","0.489580977","44","-50","2705","1705","1056","2024-09-05 11:17:49.977557+02"
6153,"32","1549","0.419726703","34","48","2530","641","2606","2024-08-25 10:14:25.977557+02"
6154,"22","1041","0.015912166","58","9","2983","348","438","2024-05-05 17:18:02.977557+02"
6155,"32","1031","0.539982067","18","-31","1577","111","1162","2024-07-24 19:11:24.977557+02"
6156,"10","1213","0.19641005","50","-9","405","615","2077","2024-05-22 13:25:17.977557+02"
6157,"28","1763","0.020809961","41","-3","2837","1704","2461","2024-04-06 18:58:22.977557+02"
6158,"10","1328","0.476823836","39","-4","208","949","1672","2024-02-06 19:16:21.977557+01"
6159,"38","1423","0.476194004","34","-28","1450","2123","1835","2024-03-02 20:28:29.977557+01"
6160,"24","927","0.035534071","53","43","1859","998","677","2024-04-02 15:24:49.977557+02"
6161,"33","1765","0.393813544","26","26","2611","2012","1747","2024-02-23 11:29:52.977557+01"
6162,"11","1569","0.902999924","45","-60","345","2789","1877","2024-04-06 11:23:43.977557+02"
6163,"37","1290","0.20883603","39","-50","1997","1485","2909","2024-01-18 15:48:31.977557+01"
6164,"24","984","0.218291189","29","-27","826","279","550","2024-09-07 17:30:10.977557+02"
6165,"11","868","0.871096734","20","37","2814","2444","1718","2024-01-10 18:04:26.977557+01"
6166,"12","1775","0.82038757","11","-11","942","2588","301","2024-08-26 09:44:09.977557+02"
6167,"37","1897","0.882750672","12","2","2655","1088","2449","2024-07-24 10:58:45.977557+02"
6168,"31","988","0.065862797","47","38","2218","2011","2907","2024-02-19 17:41:39.977557+01"
6169,"33","1271","0.412024736","35","-56","434","2580","630","2024-07-21 08:30:24.977557+02"
6170,"16","1661","0.683618182","29","14","2894","1111","1367","2024-01-18 07:46:03.977557+01"
6171,"36","1414","0.25753177","36","-48","2260","2838","2300","2024-06-25 15:17:05.977557+02"
6172,"27","1912","0.45000479","52","-12","264","1146","2422","2024-06-09 05:12:42.977557+02"
6173,"10","1027","0.269701633","41","21","2499","28","2506","2024-09-22 14:03:29.977557+02"
6174,"37","1954","0.966154546","36","43","782","1202","560","2024-08-19 15:48:05.977557+02"
6175,"12","1800","0.612816776","20","-32","2159","2784","834","2024-04-09 08:54:32.977557+02"
6176,"15","1200","0.989412734","14","13","496","16","2117","2024-09-18 08:24:38.977557+02"
6177,"29","954","0.944912494","36","-19","2598","1226","400","2024-06-20 18:52:35.977557+02"
6178,"37","1123","0.519620492","37","-20","2538","2287","2378","2024-09-05 18:57:55.977557+02"
6179,"23","1808","0.471653829","19","-17","226","1235","1838","2024-03-17 20:45:57.977557+01"
6180,"22","1814","0.411655324","58","49","2760","849","1852","2024-08-28 16:07:56.977557+02"
6181,"28","1987","0.537614163","11","-25","776","2178","1766","2024-06-15 03:01:16.977557+02"
6182,"40","1604","0.64235414","33","18","411","85","973","2024-06-18 05:59:35.977557+02"
6183,"31","1885","0.122121879","25","-47","926","2694","203","2024-08-08 09:28:21.977557+02"
6184,"33","918","0.504501218","28","44","227","2477","846","2024-08-06 08:19:39.977557+02"
6185,"22","1892","0.378907442","33","-16","2747","703","2708","2024-08-06 04:12:01.977557+02"
6186,"17","1317","0.42512551","53","29","451","1791","13","2024-02-14 05:10:12.977557+01"
6187,"33","1649","0.4138299","48","-49","2671","2811","861","2024-03-24 10:25:41.977557+01"
6188,"31","1638","0.542329078","18","-60","1214","1067","1772","2024-04-01 14:08:14.977557+02"
6189,"30","1486","0.601759139","51","16","1016","1230","2930","2024-07-25 16:41:35.977557+02"
6190,"27","1242","0.939926925","52","47","618","2038","844","2024-04-16 07:21:28.977557+02"
6191,"26","1958","0.454102984","59","20","818","574","1014","2024-03-09 02:20:08.977557+01"
6192,"14","1469","0.402970854","17","26","2555","2357","2593","2024-07-26 01:17:27.977557+02"
